"","YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"5449",2024,8,19,17,12,280,4.1,NA,NA,NA,NA,NA,1018,12.9,12.7,NA,NA,NA
"5450",2024,8,19,18,12,270,6.2,NA,NA,NA,NA,NA,1017.9,13,12.9,NA,NA,NA
"5451",2024,8,19,20,12,280,5.7,NA,NA,NA,NA,NA,1017.6,13.7,12.9,NA,NA,NA
"5452",2024,8,19,21,12,270,7.7,NA,NA,NA,NA,NA,1017.3,13.9,12.9,NA,NA,NA
"5453",2024,8,19,22,12,280,7.7,NA,NA,NA,NA,NA,1016.5,14.1,12.9,NA,NA,NA
"5454",2024,8,20,0,12,280,10.3,NA,NA,NA,NA,NA,1015.4,14.6,12.3,NA,NA,NA
"5455",2024,8,20,2,12,280,10.3,NA,NA,NA,NA,NA,1014.9,14.8,12.1,NA,NA,NA
"5456",2024,8,20,3,12,300,8.8,NA,NA,NA,NA,NA,1015.3,14.5,12,NA,NA,NA
"5457",2024,8,20,4,12,300,7.2,NA,NA,NA,NA,NA,1016,13.9,11.9,NA,NA,NA
"5458",2024,8,20,5,12,310,4.6,NA,NA,NA,NA,NA,1016.7,13.7,11.9,NA,NA,NA
"5459",2024,8,20,6,12,300,5.1,NA,NA,NA,NA,NA,1016.9,13.7,11.9,NA,NA,NA
"5460",2024,8,20,7,12,290,4.6,NA,NA,NA,NA,NA,1016.7,13,11.9,NA,NA,NA
"5461",2024,8,20,8,12,280,3.1,NA,NA,NA,NA,NA,1016.8,12.4,12,NA,NA,NA
"5462",2024,8,20,9,12,300,1,NA,NA,NA,NA,NA,1016.8,12.3,12.2,NA,NA,NA
"5463",2024,8,20,10,12,250,1,NA,NA,NA,NA,NA,1016.6,12.7,12.4,NA,NA,NA
"5464",2024,8,20,11,12,280,1,NA,NA,NA,NA,NA,1016.4,13.2,12.3,NA,NA,NA
"5465",2024,8,20,12,12,360,0.5,NA,NA,NA,NA,NA,1016.5,12.6,12.5,NA,NA,NA
"5466",2024,8,20,13,12,270,1,NA,NA,NA,NA,NA,1016.8,12.3,12.5,NA,NA,NA
"5467",2024,8,20,14,12,290,1.5,NA,NA,NA,NA,NA,1017.3,12.6,12.1,NA,NA,NA
"5468",2024,8,20,15,12,280,2.1,NA,NA,NA,NA,NA,1017.6,12.9,12.1,NA,NA,NA
"5469",2024,8,20,16,12,300,0.5,NA,NA,NA,NA,NA,1017.8,13.3,12.2,NA,NA,NA
"5470",2024,8,20,17,12,280,2.6,NA,NA,NA,NA,NA,1018,13.2,12.3,NA,NA,NA
"5471",2024,8,20,18,12,260,3.6,NA,NA,NA,NA,NA,1017.8,14,12.7,NA,NA,NA
"5472",2024,8,20,19,12,280,4.1,NA,NA,NA,NA,NA,1017.5,13.9,12.7,NA,NA,NA
"5473",2024,8,20,20,12,280,3.6,NA,NA,NA,NA,NA,1017.3,13.9,12.7,NA,NA,NA
"5474",2024,8,20,21,12,290,6.2,NA,NA,NA,NA,NA,1016.5,14.7,12.9,NA,NA,NA
"5475",2024,8,20,22,12,290,8.2,NA,NA,NA,NA,NA,1015.8,15.1,12.4,NA,NA,NA
"5476",2024,8,20,23,12,280,9.3,NA,NA,NA,NA,NA,1015.3,15.3,12.2,NA,NA,NA
"5477",2024,8,21,0,12,280,10.8,NA,NA,NA,NA,NA,1014.7,16,12,NA,NA,NA
"5478",2024,8,21,1,12,290,10.3,NA,NA,NA,NA,NA,1014.6,16,11.8,NA,NA,NA
"5479",2024,8,21,2,12,290,9.8,NA,NA,NA,NA,NA,1014.7,16,11.8,NA,NA,NA
"5480",2024,8,21,4,12,310,6.2,NA,NA,NA,NA,NA,1016.2,14.5,11.7,NA,NA,NA
"5481",2024,8,21,5,12,300,6.7,NA,NA,NA,NA,NA,1016.6,14.3,11.7,NA,NA,NA
"5482",2024,8,21,7,12,260,2.1,NA,NA,NA,NA,NA,1017,13.5,11.9,NA,NA,NA
"5483",2024,8,21,8,12,250,2.6,NA,NA,NA,NA,NA,1017.1,13.2,12.1,NA,NA,NA
"5484",2024,8,21,9,12,240,1.5,NA,NA,NA,NA,NA,1016.9,12.6,12.3,NA,NA,NA
"5485",2024,8,21,10,12,280,3.1,NA,NA,NA,NA,NA,1017,13.2,12.4,NA,NA,NA
"5486",2024,8,21,11,12,300,2.6,NA,NA,NA,NA,NA,1017,12.4,12.7,NA,NA,NA
"5487",2024,8,21,12,12,270,3.1,NA,NA,NA,NA,NA,1016.9,12.4,12.7,NA,NA,NA
"5488",2024,8,21,13,12,280,4.1,NA,NA,NA,NA,NA,1017.1,12.3,12.6,NA,NA,NA
"5489",2024,8,21,14,12,280,5.7,NA,NA,NA,NA,NA,1017.4,12.8,12.5,NA,NA,NA
"5490",2024,8,21,15,12,290,5.7,NA,NA,NA,NA,NA,1017.6,13,12.3,NA,NA,NA
"5491",2024,8,21,16,12,290,5.1,NA,NA,NA,NA,NA,1018,13.1,12.3,NA,NA,NA
"5492",2024,8,21,17,12,270,5.1,NA,NA,NA,NA,NA,1017.9,13.1,12.3,NA,NA,NA
"5493",2024,8,21,19,12,270,5.1,NA,NA,NA,NA,NA,1017.3,13.3,12.3,NA,NA,NA
"5494",2024,8,21,20,12,270,5.7,NA,NA,NA,NA,NA,1016.9,13.5,12.4,NA,NA,NA
"5495",2024,8,21,21,12,270,6.2,NA,NA,NA,NA,NA,1016.2,13.5,12.3,NA,NA,NA
"5496",2024,8,21,22,12,270,7.7,NA,NA,NA,NA,NA,1015.6,13.9,12.2,NA,NA,NA
"5497",2024,8,21,23,12,280,8.8,NA,NA,NA,NA,NA,1014.7,13.9,12.1,NA,NA,NA
"5498",2024,8,22,0,12,280,9.3,NA,NA,NA,NA,NA,1013.9,14,11.9,NA,NA,NA
"5499",2024,8,22,1,12,280,10.8,NA,NA,NA,NA,NA,1013.5,14.1,11.9,NA,NA,NA
"5500",2024,8,22,2,12,280,10.3,NA,NA,NA,NA,NA,1013.4,14,11.7,NA,NA,NA
"5501",2024,8,22,3,12,290,9.3,NA,NA,NA,NA,NA,1013.9,13.7,11.7,NA,NA,NA
"5502",2024,8,22,4,12,290,7.7,NA,NA,NA,NA,NA,1014.1,13.5,11.7,NA,NA,NA
"5503",2024,8,22,5,12,320,4.1,NA,NA,NA,NA,NA,1014.5,12.6,11.7,NA,NA,NA
"5504",2024,8,22,6,12,280,4.6,NA,NA,NA,NA,NA,1014.3,12.9,11.7,NA,NA,NA
"5505",2024,8,22,7,12,270,4.6,NA,NA,NA,NA,NA,1014.5,12.8,11.7,NA,NA,NA
"5506",2024,8,22,8,12,270,5.7,NA,NA,NA,NA,NA,1014.5,13.2,11.8,NA,NA,NA
"5507",2024,8,22,9,12,270,4.6,NA,NA,NA,NA,NA,1014.6,12.8,11.9,NA,NA,NA
"5508",2024,8,22,10,12,270,4.6,NA,NA,NA,NA,NA,1014.5,13,11.9,NA,NA,NA
"5509",2024,8,22,11,12,320,3.1,NA,NA,NA,NA,NA,1014.7,12.8,12,NA,NA,NA
"5510",2024,8,22,13,12,240,2.6,NA,NA,NA,NA,NA,1014.9,12.5,11.9,NA,NA,NA
"5511",2024,8,22,14,12,0,0,NA,NA,NA,NA,NA,1015.3,12.7,12.1,NA,NA,NA
"5512",2024,8,22,16,12,0,0,NA,NA,NA,NA,NA,1015.8,13,12.1,NA,NA,NA
"5513",2024,8,22,17,12,150,2.6,NA,NA,NA,NA,NA,1015.8,13.2,12,NA,NA,NA
"5514",2024,8,22,18,12,180,1.5,NA,NA,NA,NA,NA,1015.9,14,11.9,NA,NA,NA
"5515",2024,8,22,19,12,190,3.1,NA,NA,NA,NA,NA,1015.9,13.9,12.1,NA,NA,NA
"5516",2024,8,22,20,12,210,3.6,NA,NA,NA,NA,NA,1015.6,14,12.1,NA,NA,NA
"5517",2024,8,22,21,12,200,3.6,NA,NA,NA,NA,NA,1015.2,14.2,12.2,NA,NA,NA
"5518",2024,8,22,22,12,220,4.1,NA,NA,NA,NA,NA,1014.7,13.9,12.3,NA,NA,NA
"5519",2024,8,22,23,12,220,3.1,NA,NA,NA,NA,NA,1014.3,15,12.4,NA,NA,NA
"5520",2024,8,23,0,12,230,6.7,NA,NA,NA,NA,NA,1013.3,14.4,12.1,NA,NA,NA
"5521",2024,8,23,1,12,220,5.7,NA,NA,NA,NA,NA,1013.6,13.9,12.1,NA,NA,NA
"5522",2024,8,23,2,12,240,5.7,NA,NA,NA,NA,NA,1013.5,14,12.1,NA,NA,NA
"5523",2024,8,23,3,12,250,4.6,NA,NA,NA,NA,NA,1013.8,13.7,12.4,NA,NA,NA
"5524",2024,8,23,4,12,240,4.1,NA,NA,NA,NA,NA,1014.1,13.7,12.2,NA,NA,NA
"5525",2024,8,23,5,12,250,2.6,NA,NA,NA,NA,NA,1014.4,13.3,12.2,NA,NA,NA
"5526",2024,8,23,8,12,180,2.6,NA,NA,NA,NA,NA,1014.7,13,12.1,NA,NA,NA
"5527",2024,8,23,9,12,190,2.1,NA,NA,NA,NA,NA,1014.8,12.8,12.1,NA,NA,NA
"5528",2024,8,23,10,12,230,2.6,NA,NA,NA,NA,NA,1014.8,12.4,12.1,NA,NA,NA
"5529",2024,8,23,11,12,0,0,NA,NA,NA,NA,NA,1014.9,12.1,12.1,NA,NA,NA
"5530",2024,8,23,12,12,160,2.1,NA,NA,NA,NA,NA,1014.7,11.8,12.1,NA,NA,NA
"5531",2024,8,23,13,12,60,1,NA,NA,NA,NA,NA,1015,11.5,12.1,NA,NA,NA
"5532",2024,8,23,14,12,330,1.5,NA,NA,NA,NA,NA,1015.7,11.3,12.1,NA,NA,NA
"5533",2024,8,23,15,12,360,1.5,NA,NA,NA,NA,NA,1016.4,10.9,12.2,NA,NA,NA
"5534",2024,8,23,16,12,80,0.5,NA,NA,NA,NA,NA,1017.7,11.5,12.2,NA,NA,NA
"5535",2024,8,23,17,12,50,1.5,NA,NA,NA,NA,NA,1018.1,11.3,12.3,NA,NA,NA
"5536",2024,8,23,18,12,0,0,NA,NA,NA,NA,NA,1017.5,12.5,12.4,NA,NA,NA
"5537",2024,8,23,19,12,230,2.6,NA,NA,NA,NA,NA,1017.4,13.3,12.5,NA,NA,NA
"5538",2024,8,23,20,12,230,3.6,NA,NA,NA,NA,NA,1017,13.5,12.8,NA,NA,NA
"5539",2024,8,23,21,12,250,1.5,NA,NA,NA,NA,NA,1017,14,12.8,NA,NA,NA
"5540",2024,8,23,22,12,230,2.6,NA,NA,NA,NA,NA,1016.1,13.6,13.1,NA,NA,NA
"5541",2024,8,23,23,12,260,4.6,NA,NA,NA,NA,NA,1015.2,14,12.9,NA,NA,NA
"5542",2024,8,24,0,12,250,4.1,NA,NA,NA,NA,NA,1015.2,13.9,13.1,NA,NA,NA
"5543",2024,8,24,1,12,240,3.6,NA,NA,NA,NA,NA,1015.4,13.8,12.9,NA,NA,NA
"5544",2024,8,24,2,12,260,4.6,NA,NA,NA,NA,NA,1015.2,13.7,12.8,NA,NA,NA
"5545",2024,8,24,3,12,260,4.6,NA,NA,NA,NA,NA,1015.1,13.6,12.7,NA,NA,NA
"5546",2024,8,24,4,12,270,4.1,NA,NA,NA,NA,NA,1015.7,13.7,12.6,NA,NA,NA
"5547",2024,8,24,5,12,280,3.6,NA,NA,NA,NA,NA,1015.8,13.7,12.5,NA,NA,NA
"5548",2024,8,24,6,12,270,3.6,NA,NA,NA,NA,NA,1015.9,13.6,12.4,NA,NA,NA
"5549",2024,8,24,7,12,300,2.6,NA,NA,NA,NA,NA,1015.9,13.8,12.3,NA,NA,NA
"5550",2024,8,24,8,12,240,1.5,NA,NA,NA,NA,NA,1016.1,13.3,12.4,NA,NA,NA
"5551",2024,8,24,9,12,270,1,NA,NA,NA,NA,NA,1015.9,12.6,12.4,NA,NA,NA
"5552",2024,8,24,10,12,10,0.5,NA,NA,NA,NA,NA,1016.2,12.7,12.4,NA,NA,NA
"5553",2024,8,24,11,12,120,1,NA,NA,NA,NA,NA,1016.1,13,12.5,NA,NA,NA
"5554",2024,8,24,12,12,0,0,NA,NA,NA,NA,NA,1016.3,12.6,12.5,NA,NA,NA
"5555",2024,8,24,13,12,60,2.1,NA,NA,NA,NA,NA,1016.4,12.5,12.5,NA,NA,NA
"5556",2024,8,24,14,12,300,2.1,NA,NA,NA,NA,NA,1017.5,13,12.5,NA,NA,NA
"5557",2024,8,24,15,12,0,0,NA,NA,NA,NA,NA,1017.5,13.3,12.4,NA,NA,NA
"5558",2024,8,24,16,12,20,0.5,NA,NA,NA,NA,NA,1018.3,13.8,12.5,NA,NA,NA
"5559",2024,8,24,17,12,0,0,NA,NA,NA,NA,NA,1018.6,15.2,12.8,NA,NA,NA
"5560",2024,8,24,18,12,190,1,NA,NA,NA,NA,NA,1018.9,15.7,13,NA,NA,NA
"5561",2024,8,24,19,12,260,2.6,NA,NA,NA,NA,NA,1019,15,12.8,NA,NA,NA
"5562",2024,8,24,21,12,240,4.1,NA,NA,NA,NA,NA,1018.5,15.2,12.8,NA,NA,NA
"5563",2024,8,24,22,12,220,2.6,NA,NA,NA,NA,NA,1018.3,15.4,13.7,NA,NA,NA
"5564",2024,8,24,23,12,230,3.6,NA,NA,NA,NA,NA,1018.1,15.4,14.4,NA,NA,NA
"5565",2024,8,25,0,12,250,4.6,NA,NA,NA,NA,NA,1017.9,15.5,14.1,NA,NA,NA
"5566",2024,8,25,1,12,260,5.1,NA,NA,NA,NA,NA,1017.7,15.2,13.7,NA,NA,NA
"5567",2024,8,25,2,12,270,6.7,NA,NA,NA,NA,NA,1017.3,15.4,13.3,NA,NA,NA
"5568",2024,8,25,4,12,270,6.2,NA,NA,NA,NA,NA,1018.2,14.7,12.8,NA,NA,NA
"5569",2024,8,25,5,12,280,5.1,NA,NA,NA,NA,NA,1018.6,14.6,12.6,NA,NA,NA
"5570",2024,8,25,6,12,300,4.1,NA,NA,NA,NA,NA,1018.7,13.8,12.7,NA,NA,NA
"5571",2024,8,25,7,12,300,4.1,NA,NA,NA,NA,NA,1018.9,13.2,13.2,NA,NA,NA
"5572",2024,8,25,8,12,290,3.6,NA,NA,NA,NA,NA,1018.6,12.6,13,NA,NA,NA
"5573",2024,8,25,9,12,250,2.1,NA,NA,NA,NA,NA,1018.6,12.6,13,NA,NA,NA
"5574",2024,8,25,10,12,270,2.1,NA,NA,NA,NA,NA,1018.6,12.7,13.1,NA,NA,NA
"5575",2024,8,25,11,12,290,2.1,NA,NA,NA,NA,NA,1018.6,12.6,13,NA,NA,NA
"5576",2024,8,25,12,12,10,1.5,NA,NA,NA,NA,NA,1018.6,12.4,13,NA,NA,NA
"5577",2024,8,25,13,12,30,1.5,NA,NA,NA,NA,NA,1018.7,12,13,NA,NA,NA
"5578",2024,8,25,15,12,0,0,NA,NA,NA,NA,NA,1020.6,12.8,12.9,NA,NA,NA
"5579",2024,8,25,16,12,0,0,NA,NA,NA,NA,NA,1020.7,13.7,13.1,NA,NA,NA
"5580",2024,8,25,17,12,280,3.1,NA,NA,NA,NA,NA,1019.9,13.3,13.5,NA,NA,NA
"5581",2024,8,25,18,12,270,4.1,NA,NA,NA,NA,NA,1019.7,12.8,13.6,NA,NA,NA
"5582",2024,8,25,19,12,270,5.1,NA,NA,NA,NA,NA,1019.7,12.7,13.6,NA,NA,NA
"5583",2024,8,25,20,12,300,5.7,NA,NA,NA,NA,NA,1019.6,12.9,13.9,NA,NA,NA
"5584",2024,8,25,21,12,270,4.1,NA,NA,NA,NA,NA,1019.3,13.3,14,NA,NA,NA
"5585",2024,8,25,22,12,270,5.1,NA,NA,NA,NA,NA,1018.9,14.5,14.1,NA,NA,NA
"5586",2024,8,25,23,12,270,7.7,NA,NA,NA,NA,NA,1017.4,15.1,13.7,NA,NA,NA
"5587",2024,8,26,0,12,280,7.2,NA,NA,NA,NA,NA,1017.2,15.2,13.3,NA,NA,NA
"5588",2024,8,26,1,12,280,7.2,NA,NA,NA,NA,NA,1016.9,15.5,13.2,NA,NA,NA
"5589",2024,8,26,2,12,270,7.2,NA,NA,NA,NA,NA,1016.8,15.6,12.8,NA,NA,NA
"5590",2024,8,26,3,12,280,6.2,NA,NA,NA,NA,NA,1017.2,15.4,12.7,NA,NA,NA
"5591",2024,8,26,4,12,300,5.7,NA,NA,NA,NA,NA,1017.9,15.1,12.8,NA,NA,NA
"5592",2024,8,26,5,12,310,3.6,NA,NA,NA,NA,NA,1018.5,13.8,12.8,NA,NA,NA
"5593",2024,8,26,6,12,310,3.1,NA,NA,NA,NA,NA,1018.4,13.9,12.9,NA,NA,NA
"5594",2024,8,26,7,12,320,3.6,NA,NA,NA,NA,NA,1018.2,14.2,12.9,NA,NA,NA
"5595",2024,8,26,8,12,350,1.5,NA,NA,NA,NA,NA,1018.3,13.6,12.8,NA,NA,NA
"5596",2024,8,26,10,12,280,2.6,NA,NA,NA,NA,NA,1018,13.2,12.9,NA,NA,NA
"5597",2024,8,26,12,12,290,2.6,NA,NA,NA,NA,NA,1018,13.3,13.1,NA,NA,NA
"5598",2024,8,26,13,12,310,2.6,NA,NA,NA,NA,NA,1018.3,13.3,13.2,NA,NA,NA
"5599",2024,8,26,14,12,300,2.6,NA,NA,NA,NA,NA,1018.7,13.5,13.1,NA,NA,NA
"5600",2024,8,26,15,12,310,3.6,NA,NA,NA,NA,NA,1018.9,13.5,13,NA,NA,NA
"5601",2024,8,26,16,12,290,3.6,NA,NA,NA,NA,NA,1019.1,13.4,13.1,NA,NA,NA
"5602",2024,8,26,17,12,280,5.1,NA,NA,NA,NA,NA,1019.1,12.9,13.3,NA,NA,NA
"5603",2024,8,26,19,12,290,6.7,NA,NA,NA,NA,NA,1019.5,13.5,13.8,NA,NA,NA
"5604",2024,8,26,20,2,290,7.7,NA,NA,NA,NA,NA,1019.2,13.6,13.9,NA,NA,NA
"5605",2024,8,26,21,2,280,7.2,NA,NA,NA,NA,NA,1018.3,13.8,14,NA,NA,NA
"5606",2024,8,26,22,2,280,7.2,NA,NA,NA,NA,NA,1017.6,13.9,14,NA,NA,NA
"5607",2024,8,26,23,2,280,7.7,NA,NA,NA,NA,NA,1016.9,13.8,13.9,NA,NA,NA
"5608",2024,8,27,0,2,280,7.7,NA,NA,NA,NA,NA,1016.7,13.7,13.9,NA,NA,NA
"5609",2024,8,27,1,2,270,6.2,NA,NA,NA,NA,NA,1016.3,13.8,13.8,NA,NA,NA
"5610",2024,8,27,3,2,280,5.7,NA,NA,NA,NA,NA,1016.7,13.2,13.4,NA,NA,NA
"5611",2024,8,27,4,2,290,6.7,NA,NA,NA,NA,NA,1016.7,12.7,13.2,NA,NA,NA
"5612",2024,8,27,5,2,280,5.7,NA,NA,NA,NA,NA,1017,12.6,13,NA,NA,NA
"5613",2024,8,27,6,2,290,5.1,NA,NA,NA,NA,NA,1017,12.6,13,NA,NA,NA
"5614",2024,8,27,7,2,310,3.1,NA,NA,NA,NA,NA,1016.9,12.6,12.9,NA,NA,NA
"5615",2024,8,27,8,12,330,3.1,NA,NA,NA,NA,NA,1016.4,12.3,13,NA,NA,NA
"5616",2024,8,27,9,12,350,4.6,NA,NA,NA,NA,NA,1016,12.2,13.4,NA,NA,NA
"5617",2024,8,27,10,12,310,3.6,NA,NA,NA,NA,NA,1015.9,12.5,13.1,NA,NA,NA
"5618",2024,8,27,11,12,330,3.1,NA,NA,NA,NA,NA,1015.3,12.1,13.2,NA,NA,NA
"5619",2024,8,27,12,12,20,2.1,NA,NA,NA,NA,NA,1014.9,11.8,13.4,NA,NA,NA
"5620",2024,8,27,13,12,350,1,NA,NA,NA,NA,NA,1014.8,11.6,13,NA,NA,NA
"5621",2024,8,27,14,12,290,1.5,NA,NA,NA,NA,NA,1014.9,10.9,13,NA,NA,NA
"5622",2024,8,27,15,12,300,2.6,NA,NA,NA,NA,NA,1015.2,10.8,13.1,NA,NA,NA
"5623",2024,8,27,16,12,350,1.5,NA,NA,NA,NA,NA,1015.8,11.6,13.2,NA,NA,NA
"5624",2024,8,27,17,12,330,1.5,NA,NA,NA,NA,NA,1016.6,11.9,13.3,NA,NA,NA
"5625",2024,8,27,18,12,260,2.1,NA,NA,NA,NA,NA,1016.8,12.1,13.7,NA,NA,NA
"5626",2024,8,27,19,12,260,3.6,NA,NA,NA,NA,NA,1016.7,12.5,14,NA,NA,NA
"5627",2024,8,27,20,12,250,3.6,NA,NA,NA,NA,NA,1016.2,13.4,14,NA,NA,NA
"5628",2024,8,27,21,12,250,4.6,NA,NA,NA,NA,NA,1015.9,13.7,14.1,NA,NA,NA
"5629",2024,8,27,22,12,250,4.6,NA,NA,NA,NA,NA,1015.2,13.5,14.1,NA,NA,NA
"5630",2024,8,27,23,12,270,3.1,NA,NA,NA,NA,NA,1014.7,13.8,14.2,NA,NA,NA
"5631",2024,8,28,0,12,200,2.1,NA,NA,NA,NA,NA,1014.1,13.7,14.3,NA,NA,NA
"5632",2024,8,28,1,12,150,3.1,NA,NA,NA,NA,NA,1013.9,14.1,14.3,NA,NA,NA
"5633",2024,8,28,2,12,150,2.6,NA,NA,NA,NA,NA,1013.7,14.3,14.3,NA,NA,NA
"5634",2024,8,28,3,12,240,2.1,NA,NA,NA,NA,NA,1013.8,14.7,14.2,NA,NA,NA
"5635",2024,8,28,4,12,240,2.1,NA,NA,NA,NA,NA,1014,14.4,14.2,NA,NA,NA
"5636",2024,8,28,5,12,270,2.1,NA,NA,NA,NA,NA,1013.2,13.2,14.2,NA,NA,NA
"5637",2024,8,28,6,12,240,3.6,NA,NA,NA,NA,NA,1013.7,12.6,14.1,NA,NA,NA
"5638",2024,8,28,7,12,300,2.6,NA,NA,NA,NA,NA,1013.3,12.3,14,NA,NA,NA
"5639",2024,8,28,9,12,0,0,NA,NA,NA,NA,NA,1013.4,12.3,14.1,NA,NA,NA
"5640",2024,8,28,10,12,220,1,NA,NA,NA,NA,NA,1013.4,12.4,14.1,NA,NA,NA
"5641",2024,8,28,11,12,170,1.5,NA,NA,NA,NA,NA,1013.4,12.6,14.1,NA,NA,NA
"5642",2024,8,28,12,12,150,2.6,NA,NA,NA,NA,NA,1013.3,12.8,14.1,NA,NA,NA
"5643",2024,8,28,13,12,140,4.1,NA,NA,NA,NA,NA,1013.4,12.4,14.1,NA,NA,NA
"5644",2024,8,28,14,12,140,3.6,NA,NA,NA,NA,NA,1013.8,12.6,14.1,NA,NA,NA
"5645",2024,8,28,15,12,130,4.1,NA,NA,NA,NA,NA,1014,11.9,14.1,NA,NA,NA
"5646",2024,8,28,16,12,150,4.1,NA,NA,NA,NA,NA,1014.6,11.7,14,NA,NA,NA
"5647",2024,8,28,17,12,160,3.6,NA,NA,NA,NA,NA,1015,12.1,14.1,NA,NA,NA
"5648",2024,8,28,18,12,180,4.1,NA,NA,NA,NA,NA,1015.6,12.3,14.2,NA,NA,NA
"5649",2024,8,28,19,12,170,4.1,NA,NA,NA,NA,NA,1015.8,12.9,14.2,NA,NA,NA
"5650",2024,8,28,20,12,160,3.6,NA,NA,NA,NA,NA,1015.6,13.2,14.3,NA,NA,NA
"5651",2024,8,28,21,12,180,4.1,NA,NA,NA,NA,NA,1015.3,13.6,14.3,NA,NA,NA
"5652",2024,8,28,22,12,180,3.1,NA,NA,NA,NA,NA,1014.7,13.6,14.4,NA,NA,NA
"5653",2024,8,28,23,12,180,4.1,NA,NA,NA,NA,NA,1013.7,13.6,14.4,NA,NA,NA
"5654",2024,8,29,1,12,180,3.1,NA,NA,NA,NA,NA,1013.1,14,14.4,NA,NA,NA
"5655",2024,8,29,2,12,170,2.6,NA,NA,NA,NA,NA,1013.4,14,14.5,NA,NA,NA
"5656",2024,8,29,3,12,150,2.1,NA,NA,NA,NA,NA,1013.6,13.8,14.6,NA,NA,NA
"5657",2024,8,29,4,12,130,2.1,NA,NA,NA,NA,NA,1013.9,13.9,14.6,NA,NA,NA
"5658",2024,8,29,5,12,120,2.1,NA,NA,NA,NA,NA,1014.2,13.9,14.6,NA,NA,NA
"5659",2024,8,29,6,12,140,2.6,NA,NA,NA,NA,NA,1014.5,14,14.6,NA,NA,NA
"5660",2024,8,29,7,12,110,2.1,NA,NA,NA,NA,NA,1014.5,14,14.5,NA,NA,NA
"5661",2024,8,29,8,12,100,2.6,NA,NA,NA,NA,NA,1014.6,13.8,14.6,NA,NA,NA
"5662",2024,8,29,9,12,130,2.1,NA,NA,NA,NA,NA,1014.4,13.7,14.6,NA,NA,NA
"5663",2024,8,29,11,12,90,2.1,NA,NA,NA,NA,NA,1014.7,13.6,14.6,NA,NA,NA
"5664",2024,8,29,12,12,140,2.1,NA,NA,NA,NA,NA,1014.8,13.5,14.5,NA,NA,NA
"5665",2024,8,29,13,12,90,1.5,NA,NA,NA,NA,NA,1014.8,13.5,14.4,NA,NA,NA
"5666",2024,8,29,14,12,100,2.1,NA,NA,NA,NA,NA,1015.5,13.7,14.4,NA,NA,NA
"5667",2024,8,29,15,12,90,1.5,NA,NA,NA,NA,NA,1016,13.8,14.4,NA,NA,NA
"5668",2024,8,29,16,12,80,1.5,NA,NA,NA,NA,NA,1016.3,13.9,14.5,NA,NA,NA
"5669",2024,8,29,17,12,100,1,NA,NA,NA,NA,NA,1016.6,14,14.5,NA,NA,NA
"5670",2024,8,29,19,12,170,2.1,NA,NA,NA,NA,NA,1016.8,14.1,14.5,NA,NA,NA
"5671",2024,8,29,20,12,150,2.6,NA,NA,NA,NA,NA,1016.8,14.2,14.6,NA,NA,NA
"5672",2024,8,29,21,12,170,3.1,NA,NA,NA,NA,NA,1016.7,14.3,14.7,NA,NA,NA
"5673",2024,8,29,22,12,180,3.6,NA,NA,NA,NA,NA,1016.4,14.6,14.8,NA,NA,NA
"5674",2024,8,29,23,12,180,3.6,NA,NA,NA,NA,NA,1016.4,14.5,14.9,NA,NA,NA
"5675",2024,8,30,0,12,160,3.1,NA,NA,NA,NA,NA,1016.1,14.7,14.8,NA,NA,NA
"5676",2024,8,30,1,12,160,2.6,NA,NA,NA,NA,NA,1016.1,14.6,14.6,NA,NA,NA
"5677",2024,8,30,2,12,180,1.5,NA,NA,NA,NA,NA,1016,14.5,14.4,NA,NA,NA
"5678",2024,8,30,3,12,250,1,NA,NA,NA,NA,NA,1016.1,14.6,14.5,NA,NA,NA
"5679",2024,8,30,6,12,320,2.1,NA,NA,NA,NA,NA,1016.7,14.7,14.4,NA,NA,NA
"5680",2024,8,30,7,12,320,0.5,NA,NA,NA,NA,NA,1016.7,14.7,14.4,NA,NA,NA
"5681",2024,8,30,8,12,270,1,NA,NA,NA,NA,NA,1016.4,14.5,14.4,NA,NA,NA
"5682",2024,8,30,9,12,260,2.1,NA,NA,NA,NA,NA,1015.9,14.5,14.5,NA,NA,NA
"5683",2024,8,30,11,12,280,3.6,NA,NA,NA,NA,NA,1015.8,13.9,14.6,NA,NA,NA
"5684",2024,8,30,12,12,290,4.1,NA,NA,NA,NA,NA,1016.1,13.8,14.5,NA,NA,NA
"5685",2024,8,30,13,12,320,3.1,NA,NA,NA,NA,NA,1016.3,14,14.5,NA,NA,NA
"5686",2024,8,30,14,12,320,2.1,NA,NA,NA,NA,NA,1016.8,14,14.6,NA,NA,NA
"5687",2024,8,30,15,12,320,3.1,NA,NA,NA,NA,NA,1017.4,14,14.6,NA,NA,NA
"5688",2024,8,30,16,12,300,3.6,NA,NA,NA,NA,NA,1017.5,13.8,14.7,NA,NA,NA
"5689",2024,8,30,17,12,300,3.1,NA,NA,NA,NA,NA,1018,14.3,14.7,NA,NA,NA
"5690",2024,8,30,18,12,260,3.6,NA,NA,NA,NA,NA,1018.4,14.9,14.8,NA,NA,NA
"5691",2024,8,30,19,12,240,3.1,NA,NA,NA,NA,NA,1018.5,15.1,14.8,NA,NA,NA
